slice_identifier,sample_index,n_slices_expected,n_slices_real,first_slice,last_slice,mix,detector
slice03414,76,50,20,3411,3430,2,2
slice03415,76,50,20,3411,3430,2,2
slice03416,76,50,20,3411,3430,2,2
slice03417,76,50,20,3411,3430,2,2
slice03418,76,50,20,3411,3430,2,2
slice03419,76,50,20,3411,3430,2,2
slice03420,76,50,20,3411,3430,2,2
slice03421,76,50,20,3411,3430,2,2
slice03422,76,50,20,3411,3430,2,2
slice03423,76,50,20,3411,3430,2,2
slice03424,76,50,20,3411,3430,2,2
slice03425,76,50,20,3411,3430,2,2
slice03426,76,50,20,3411,3430,2,2
slice03427,76,50,20,3411,3430,2,2
slice03428,76,50,20,3411,3430,2,2
slice03429,76,50,20,3411,3430,2,2
slice03430,76,50,20,3411,3430,2,2
slice03431,77,50,50,3431,3480,2,2
slice03432,77,50,50,3431,3480,2,2
slice03433,77,50,50,3431,3480,2,2
slice03434,77,50,50,3431,3480,2,2
slice03435,77,50,50,3431,3480,2,2
slice03436,77,50,50,3431,3480,2,2
slice03437,77,50,50,3431,3480,2,2
slice03438,77,50,50,3431,3480,2,2
slice03439,77,50,50,3431,3480,2,2
slice03440,77,50,50,3431,3480,2,2
slice03441,77,50,50,3431,3480,2,2
slice03442,77,50,50,3431,3480,2,2
slice03443,77,50,50,3431,3480,2,2
slice03444,77,50,50,3431,3480,2,2
slice03445,77,50,50,3431,3480,2,2
slice03446,77,50,50,3431,3480,2,2
slice03447,77,50,50,3431,3480,2,2
slice03448,77,50,50,3431,3480,2,2
slice03449,77,50,50,3431,3480,2,2
slice03450,77,50,50,3431,3480,2,2
slice03451,77,50,50,3431,3480,2,2
slice03452,77,50,50,3431,3480,2,2
slice03453,77,50,50,3431,3480,2,2
slice03454,77,50,50,3431,3480,2,2
slice03455,77,50,50,3431,3480,2,2
slice03456,77,50,50,3431,3480,2,2
slice03457,77,50,50,3431,3480,2,2
slice03458,77,50,50,3431,3480,2,2
slice03459,77,50,50,3431,3480,2,2
slice03460,77,50,50,3431,3480,2,2
slice03461,77,50,50,3431,3480,2,2
slice03462,77,50,50,3431,3480,2,2
slice03463,77,50,50,3431,3480,2,2
slice03464,77,50,50,3431,3480,2,2
slice03465,77,50,50,3431,3480,2,2
slice03466,77,50,50,3431,3480,2,2
slice03467,77,50,50,3431,3480,2,2
slice03468,77,50,50,3431,3480,2,2
slice03469,77,50,50,3431,3480,2,2
slice03470,77,50,50,3431,3480,2,2
slice03471,77,50,50,3431,3480,2,2
slice03472,77,50,50,3431,3480,2,2
slice03473,77,50,50,3431,3480,2,2
slice03474,77,50,50,3431,3480,2,2
slice03475,77,50,50,3431,3480,2,2
slice03476,77,50,50,3431,3480,2,2
slice03477,77,50,50,3431,3480,2,2
slice03478,77,50,50,3431,3480,2,2
slice03479,77,50,50,3431,3480,2,2
slice03480,77,50,50,3431,3480,2,2
slice03481,78,40,40,3481,3520,2,2
slice03482,78,40,40,3481,3520,2,2
slice03483,78,40,40,3481,3520,2,2
slice03484,78,40,40,3481,3520,2,2
slice03485,78,40,40,3481,3520,2,2
slice03486,78,40,40,3481,3520,2,2
slice03487,78,40,40,3481,3520,2,2
slice03488,78,40,40,3481,3520,2,2
slice03489,78,40,40,3481,3520,2,2
slice03490,78,40,40,3481,3520,2,2
slice03491,78,40,40,3481,3520,2,2
slice03492,78,40,40,3481,3520,2,2
slice03493,78,40,40,3481,3520,2,2
slice03494,78,40,40,3481,3520,2,2
slice03495,78,40,40,3481,3520,2,2
slice03496,78,40,40,3481,3520,2,2
slice03497,78,40,40,3481,3520,2,2
slice03498,78,40,40,3481,3520,2,2
slice03499,78,40,40,3481,3520,2,2
slice03500,78,40,40,3481,3520,2,2
slice03501,78,40,40,3481,3520,2,2
slice03502,78,40,40,3481,3520,2,2
slice03503,78,40,40,3481,3520,2,2
slice03504,78,40,40,3481,3520,2,2
slice03505,78,40,40,3481,3520,2,2
slice03506,78,40,40,3481,3520,2,2
slice03507,78,40,40,3481,3520,2,2
slice03508,78,40,40,3481,3520,2,2
slice03509,78,40,40,3481,3520,2,2
slice03510,78,40,40,3481,3520,2,2
slice03511,78,40,40,3481,3520,2,2
slice03512,78,40,40,3481,3520,2,2
slice03513,78,40,40,3481,3520,2,2
slice03514,78,40,40,3481,3520,2,2
slice03515,78,40,40,3481,3520,2,2
slice03516,78,40,40,3481,3520,2,2
slice03517,78,40,40,3481,3520,2,2
slice03518,78,40,40,3481,3520,2,2
slice03519,78,40,40,3481,3520,2,2
slice03520,78,40,40,3481,3520,2,2
slice03521,79,50,50,3521,3570,2,2
slice03522,79,50,50,3521,3570,2,2
slice03523,79,50,50,3521,3570,2,2
slice03524,79,50,50,3521,3570,2,2
slice03525,79,50,50,3521,3570,2,2
slice03526,79,50,50,3521,3570,2,2
slice03527,79,50,50,3521,3570,2,2
slice03528,79,50,50,3521,3570,2,2
slice03529,79,50,50,3521,3570,2,2
slice03530,79,50,50,3521,3570,2,2
slice03531,79,50,50,3521,3570,2,2
slice03532,79,50,50,3521,3570,2,2
slice03533,79,50,50,3521,3570,2,2
slice03534,79,50,50,3521,3570,2,2
slice03535,79,50,50,3521,3570,2,2
slice03536,79,50,50,3521,3570,2,2
slice03537,79,50,50,3521,3570,2,2
slice03538,79,50,50,3521,3570,2,2
slice03539,79,50,50,3521,3570,2,2
slice03540,79,50,50,3521,3570,2,2
slice03541,79,50,50,3521,3570,2,2
slice03542,79,50,50,3521,3570,2,2
slice03543,79,50,50,3521,3570,2,2
slice03544,79,50,50,3521,3570,2,2
slice03545,79,50,50,3521,3570,2,2
slice03546,79,50,50,3521,3570,2,2
slice03547,79,50,50,3521,3570,2,2
slice03548,79,50,50,3521,3570,2,2
slice03549,79,50,50,3521,3570,2,2
slice03550,79,50,50,3521,3570,2,2
slice03551,79,50,50,3521,3570,2,2
slice03552,79,50,50,3521,3570,2,2
slice03553,79,50,50,3521,3570,2,2
slice03554,79,50,50,3521,3570,2,2
slice03555,79,50,50,3521,3570,2,2
slice03556,79,50,50,3521,3570,2,2
slice03557,79,50,50,3521,3570,2,2
slice03558,79,50,50,3521,3570,2,2
slice03559,79,50,50,3521,3570,2,2
slice03560,79,50,50,3521,3570,2,2
slice03561,79,50,50,3521,3570,2,2
slice03562,79,50,50,3521,3570,2,2
slice03563,79,50,50,3521,3570,2,2
slice03564,79,50,50,3521,3570,2,2
slice03565,79,50,50,3521,3570,2,2
slice03566,79,50,50,3521,3570,2,2
slice03567,79,50,50,3521,3570,2,2
slice03568,79,50,50,3521,3570,2,2
slice03569,79,50,50,3521,3570,2,2
slice03570,79,50,50,3521,3570,2,2
slice03571,80,50,50,3571,3620,2,2
slice03572,80,50,50,3571,3620,2,2
slice03573,80,50,50,3571,3620,2,2
slice03574,80,50,50,3571,3620,2,2
slice03575,80,50,50,3571,3620,2,2
slice03576,80,50,50,3571,3620,2,2
slice03577,80,50,50,3571,3620,2,2
slice03578,80,50,50,3571,3620,2,2
slice03579,80,50,50,3571,3620,2,2
slice03580,80,50,50,3571,3620,2,2
slice03581,80,50,50,3571,3620,2,2
slice03582,80,50,50,3571,3620,2,2
slice03583,80,50,50,3571,3620,2,2
slice03584,80,50,50,3571,3620,2,2
slice03585,80,50,50,3571,3620,2,2
slice03586,80,50,50,3571,3620,2,2
slice03587,80,50,50,3571,3620,2,2
slice03588,80,50,50,3571,3620,2,2
slice03589,80,50,50,3571,3620,2,2
slice03590,80,50,50,3571,3620,2,2
slice03591,80,50,50,3571,3620,2,2
slice03592,80,50,50,3571,3620,2,2
slice03593,80,50,50,3571,3620,2,2
slice03594,80,50,50,3571,3620,2,2
slice03595,80,50,50,3571,3620,2,2
slice03596,80,50,50,3571,3620,2,2
slice03597,80,50,50,3571,3620,2,2
slice03598,80,50,50,3571,3620,2,2
slice03599,80,50,50,3571,3620,2,2
slice03600,80,50,50,3571,3620,2,2
slice03601,80,50,50,3571,3620,2,2
slice03602,80,50,50,3571,3620,2,2
slice03603,80,50,50,3571,3620,2,2
slice03604,80,50,50,3571,3620,2,2
slice03605,80,50,50,3571,3620,2,2
slice03606,80,50,50,3571,3620,2,2
slice03607,80,50,50,3571,3620,2,2
slice03608,80,50,50,3571,3620,2,2
slice03609,80,50,50,3571,3620,2,2
slice03610,80,50,50,3571,3620,2,2
slice03611,80,50,50,3571,3620,2,2
slice03612,80,50,50,3571,3620,2,2
slice03613,80,50,50,3571,3620,2,2
slice03614,80,50,50,3571,3620,2,2
slice03615,80,50,50,3571,3620,2,2
slice03616,80,50,50,3571,3620,2,2
slice03617,80,50,50,3571,3620,2,2
slice03618,80,50,50,3571,3620,2,2
slice03619,80,50,50,3571,3620,2,2
slice03620,80,50,50,3571,3620,2,2
slice03621,81,50,50,3621,3670,2,2
slice03622,81,50,50,3621,3670,2,2
slice03623,81,50,50,3621,3670,2,2
slice03624,81,50,50,3621,3670,2,2
slice03625,81,50,50,3621,3670,2,2
slice03626,81,50,50,3621,3670,2,2
slice03627,81,50,50,3621,3670,2,2
slice03628,81,50,50,3621,3670,2,2
slice03629,81,50,50,3621,3670,2,2
slice03630,81,50,50,3621,3670,2,2
slice03631,81,50,50,3621,3670,2,2
slice03632,81,50,50,3621,3670,2,2
slice03633,81,50,50,3621,3670,2,2
slice03634,81,50,50,3621,3670,2,2
slice03635,81,50,50,3621,3670,2,2
slice03636,81,50,50,3621,3670,2,2
slice03637,81,50,50,3621,3670,2,2
slice03638,81,50,50,3621,3670,2,2
slice03639,81,50,50,3621,3670,2,2
slice03640,81,50,50,3621,3670,2,2
slice03641,81,50,50,3621,3670,2,2
slice03642,81,50,50,3621,3670,2,2
slice03643,81,50,50,3621,3670,2,2
slice03644,81,50,50,3621,3670,2,2
slice03645,81,50,50,3621,3670,2,2
slice03646,81,50,50,3621,3670,2,2
slice03647,81,50,50,3621,3670,2,2
slice03648,81,50,50,3621,3670,2,2
slice03649,81,50,50,3621,3670,2,2
slice03650,81,50,50,3621,3670,2,2
slice03651,81,50,50,3621,3670,2,2
slice03652,81,50,50,3621,3670,2,2
slice03653,81,50,50,3621,3670,2,2
slice03654,81,50,50,3621,3670,2,2
slice03655,81,50,50,3621,3670,2,2
slice03656,81,50,50,3621,3670,2,2
slice03657,81,50,50,3621,3670,2,2
slice03658,81,50,50,3621,3670,2,2
slice03659,81,50,50,3621,3670,2,2
slice03660,81,50,50,3621,3670,2,2
slice03661,81,50,50,3621,3670,2,2
slice03662,81,50,50,3621,3670,2,2
slice03663,81,50,50,3621,3670,2,2
slice03664,81,50,50,3621,3670,2,2
slice03665,81,50,50,3621,3670,2,2
slice03666,81,50,50,3621,3670,2,2
slice03667,81,50,50,3621,3670,2,2
slice03668,81,50,50,3621,3670,2,2
slice03669,81,50,50,3621,3670,2,2
slice03670,81,50,50,3621,3670,2,2
slice03671,82,50,50,3671,3720,2,2
slice03672,82,50,50,3671,3720,2,2
slice03673,82,50,50,3671,3720,2,2
slice03674,82,50,50,3671,3720,2,2
slice03675,82,50,50,3671,3720,2,2
slice03676,82,50,50,3671,3720,2,2
slice03677,82,50,50,3671,3720,2,2
slice03678,82,50,50,3671,3720,2,2
slice03679,82,50,50,3671,3720,2,2
slice03680,82,50,50,3671,3720,2,2
slice03681,82,50,50,3671,3720,2,2
slice03682,82,50,50,3671,3720,2,2
slice03683,82,50,50,3671,3720,2,2
slice03684,82,50,50,3671,3720,2,2
slice03685,82,50,50,3671,3720,2,2
slice03686,82,50,50,3671,3720,2,2
slice03687,82,50,50,3671,3720,2,2
slice03688,82,50,50,3671,3720,2,2
slice03689,82,50,50,3671,3720,2,2
slice03690,82,50,50,3671,3720,2,2
slice03691,82,50,50,3671,3720,2,2
slice03692,82,50,50,3671,3720,2,2
slice03693,82,50,50,3671,3720,2,2
slice03694,82,50,50,3671,3720,2,2
slice03695,82,50,50,3671,3720,2,2
slice03696,82,50,50,3671,3720,2,2
slice03697,82,50,50,3671,3720,2,2
slice03698,82,50,50,3671,3720,2,2
slice03699,82,50,50,3671,3720,2,2
slice03700,82,50,50,3671,3720,2,2
slice03701,82,50,50,3671,3720,2,2
slice03702,82,50,50,3671,3720,2,2
slice03703,82,50,50,3671,3720,2,2
slice03704,82,50,50,3671,3720,2,2
slice03705,82,50,50,3671,3720,2,2
slice03706,82,50,50,3671,3720,2,2
slice03707,82,50,50,3671,3720,2,2
slice03708,82,50,50,3671,3720,2,2
slice03709,82,50,50,3671,3720,2,2
slice03710,82,50,50,3671,3720,2,2
slice03711,82,50,50,3671,3720,2,2
slice03712,82,50,50,3671,3720,2,2
slice03713,82,50,50,3671,3720,2,2
slice03714,82,50,50,3671,3720,2,2
slice03715,82,50,50,3671,3720,2,2
slice03716,82,50,50,3671,3720,2,2
slice03717,82,50,50,3671,3720,2,2
slice03718,82,50,50,3671,3720,2,2
slice03719,82,50,50,3671,3720,2,2
slice03720,82,50,50,3671,3720,2,2
slice03721,83,50,50,3721,3770,3,2
slice03722,83,50,50,3721,3770,3,2
slice03723,83,50,50,3721,3770,3,2
slice03724,83,50,50,3721,3770,3,2
slice03725,83,50,50,3721,3770,3,2
slice03726,83,50,50,3721,3770,3,2
slice03727,83,50,50,3721,3770,3,2
slice03728,83,50,50,3721,3770,3,2
slice03729,83,50,50,3721,3770,3,2
slice03730,83,50,50,3721,3770,3,2
slice03731,83,50,50,3721,3770,3,2
slice03732,83,50,50,3721,3770,3,2
slice03733,83,50,50,3721,3770,3,2
slice03734,83,50,50,3721,3770,3,2
slice03735,83,50,50,3721,3770,3,2
slice03736,83,50,50,3721,3770,3,2
slice03737,83,50,50,3721,3770,3,2
slice03738,83,50,50,3721,3770,3,2
slice03739,83,50,50,3721,3770,3,2
slice03740,83,50,50,3721,3770,3,2
slice03741,83,50,50,3721,3770,3,2
slice03742,83,50,50,3721,3770,3,2
slice03743,83,50,50,3721,3770,3,2
slice03744,83,50,50,3721,3770,3,2
slice03745,83,50,50,3721,3770,3,2
slice03746,83,50,50,3721,3770,3,2
slice03747,83,50,50,3721,3770,3,2
slice03748,83,50,50,3721,3770,3,2
slice03749,83,50,50,3721,3770,3,2
slice03750,83,50,50,3721,3770,3,2
slice03751,83,50,50,3721,3770,3,2
slice03752,83,50,50,3721,3770,3,2
slice03753,83,50,50,3721,3770,3,2
slice03754,83,50,50,3721,3770,3,2
slice03755,83,50,50,3721,3770,3,2
slice03756,83,50,50,3721,3770,3,2
slice03757,83,50,50,3721,3770,3,2
slice03758,83,50,50,3721,3770,3,2
slice03759,83,50,50,3721,3770,3,2
slice03760,83,50,50,3721,3770,3,2
slice03761,83,50,50,3721,3770,3,2
slice03762,83,50,50,3721,3770,3,2
slice03763,83,50,50,3721,3770,3,2
slice03764,83,50,50,3721,3770,3,2
slice03765,83,50,50,3721,3770,3,2
slice03766,83,50,50,3721,3770,3,2
slice03767,83,50,50,3721,3770,3,2
slice03768,83,50,50,3721,3770,3,2
slice03769,83,50,50,3721,3770,3,2
slice03770,83,50,50,3721,3770,3,2
slice03771,84,50,30,3771,3800,3,2
slice03772,84,50,30,3771,3800,3,2
slice03773,84,50,30,3771,3800,3,2
slice03774,84,50,30,3771,3800,3,2
slice03775,84,50,30,3771,3800,3,2
slice03776,84,50,30,3771,3800,3,2
slice03777,84,50,30,3771,3800,3,2
slice03778,84,50,30,3771,3800,3,2
slice03779,84,50,30,3771,3800,3,2
slice03780,84,50,30,3771,3800,3,2
slice03781,84,50,30,3771,3800,3,2
slice03782,84,50,30,3771,3800,3,2
slice03783,84,50,30,3771,3800,3,2
slice03784,84,50,30,3771,3800,3,2
slice03785,84,50,30,3771,3800,3,2
slice03786,84,50,30,3771,3800,3,2
slice03787,84,50,30,3771,3800,3,2
slice03788,84,50,30,3771,3800,3,2
slice03789,84,50,30,3771,3800,3,2
slice03790,84,50,30,3771,3800,3,2
slice03791,84,50,30,3771,3800,3,2
slice03792,84,50,30,3771,3800,3,2
slice03793,84,50,30,3771,3800,3,2
slice03794,84,50,30,3771,3800,3,2
slice03795,84,50,30,3771,3800,3,2
slice03796,84,50,30,3771,3800,3,2
slice03797,84,50,30,3771,3800,3,2
slice03798,84,50,30,3771,3800,3,2
slice03799,84,50,30,3771,3800,3,2
slice03800,84,50,30,3771,3800,3,2
slice03801,85,50,50,3801,3850,3,2
slice03802,85,50,50,3801,3850,3,2
slice03803,85,50,50,3801,3850,3,2
slice03804,85,50,50,3801,3850,3,2
slice03805,85,50,50,3801,3850,3,2
slice03806,85,50,50,3801,3850,3,2
slice03807,85,50,50,3801,3850,3,2
slice03808,85,50,50,3801,3850,3,2
slice03809,85,50,50,3801,3850,3,2
slice03810,85,50,50,3801,3850,3,2
slice03811,85,50,50,3801,3850,3,2
slice03812,85,50,50,3801,3850,3,2
slice03813,85,50,50,3801,3850,3,2
slice03814,85,50,50,3801,3850,3,2
slice03815,85,50,50,3801,3850,3,2
slice03816,85,50,50,3801,3850,3,2
slice03817,85,50,50,3801,3850,3,2
slice03818,85,50,50,3801,3850,3,2
slice03819,85,50,50,3801,3850,3,2
slice03820,85,50,50,3801,3850,3,2
slice03821,85,50,50,3801,3850,3,2
slice03822,85,50,50,3801,3850,3,2
slice03823,85,50,50,3801,3850,3,2
slice03824,85,50,50,3801,3850,3,2
slice03825,85,50,50,3801,3850,3,2
slice03826,85,50,50,3801,3850,3,2
slice03827,85,50,50,3801,3850,3,2
slice03828,85,50,50,3801,3850,3,2
slice03829,85,50,50,3801,3850,3,2
slice03830,85,50,50,3801,3850,3,2
slice03831,85,50,50,3801,3850,3,2
slice03832,85,50,50,3801,3850,3,2
slice03833,85,50,50,3801,3850,3,2
slice03834,85,50,50,3801,3850,3,2
slice03835,85,50,50,3801,3850,3,2
slice03836,85,50,50,3801,3850,3,2
slice03837,85,50,50,3801,3850,3,2
slice03838,85,50,50,3801,3850,3,2
slice03839,85,50,50,3801,3850,3,2
slice03840,85,50,50,3801,3850,3,2
slice03841,85,50,50,3801,3850,3,2
slice03842,85,50,50,3801,3850,3,2
slice03843,85,50,50,3801,3850,3,2
slice03844,85,50,50,3801,3850,3,2
slice03845,85,50,50,3801,3850,3,2
slice03846,85,50,50,3801,3850,3,2
slice03847,85,50,50,3801,3850,3,2
slice03848,85,50,50,3801,3850,3,2
slice03849,85,50,50,3801,3850,3,2
slice03850,85,50,50,3801,3850,3,2
slice03851,86,40,40,3851,3890,3,2
slice03852,86,40,40,3851,3890,3,2
slice03853,86,40,40,3851,3890,3,2
slice03854,86,40,40,3851,3890,3,2
slice03855,86,40,40,3851,3890,3,2
slice03856,86,40,40,3851,3890,3,2
slice03857,86,40,40,3851,3890,3,2
slice03858,86,40,40,3851,3890,3,2
slice03859,86,40,40,3851,3890,3,2
slice03860,86,40,40,3851,3890,3,2
slice03861,86,40,40,3851,3890,3,2
slice03862,86,40,40,3851,3890,3,2
slice03863,86,40,40,3851,3890,3,2
slice03864,86,40,40,3851,3890,3,2
slice03865,86,40,40,3851,3890,3,2
slice03866,86,40,40,3851,3890,3,2
slice03867,86,40,40,3851,3890,3,2
slice03868,86,40,40,3851,3890,3,2
slice03869,86,40,40,3851,3890,3,2
slice03870,86,40,40,3851,3890,3,2
slice03871,86,40,40,3851,3890,3,2
slice03872,86,40,40,3851,3890,3,2
slice03873,86,40,40,3851,3890,3,2
slice03874,86,40,40,3851,3890,3,2
slice03875,86,40,40,3851,3890,3,2
slice03876,86,40,40,3851,3890,3,2
slice03877,86,40,40,3851,3890,3,2
slice03878,86,40,40,3851,3890,3,2
slice03879,86,40,40,3851,3890,3,2
slice03880,86,40,40,3851,3890,3,2
slice03881,86,40,40,3851,3890,3,2
slice03882,86,40,40,3851,3890,3,2
slice03883,86,40,40,3851,3890,3,2
slice03884,86,40,40,3851,3890,3,2
slice03885,86,40,40,3851,3890,3,2
slice03886,86,40,40,3851,3890,3,2
slice03887,86,40,40,3851,3890,3,2
slice03888,86,40,40,3851,3890,3,2
slice03889,86,40,40,3851,3890,3,2
slice03890,86,40,40,3851,3890,3,2
slice03891,87,50,40,3891,3930,3,2
slice03892,87,50,40,3891,3930,3,2
slice03893,87,50,40,3891,3930,3,2
slice03894,87,50,40,3891,3930,3,2
slice03895,87,50,40,3891,3930,3,2
slice03896,87,50,40,3891,3930,3,2
slice03897,87,50,40,3891,3930,3,2
slice03898,87,50,40,3891,3930,3,2
slice03899,87,50,40,3891,3930,3,2
slice03900,87,50,40,3891,3930,3,2
slice03901,87,50,40,3891,3930,3,2
slice03902,87,50,40,3891,3930,3,2
slice03903,87,50,40,3891,3930,3,2
slice03904,87,50,40,3891,3930,3,2
slice03905,87,50,40,3891,3930,3,2
slice03906,87,50,40,3891,3930,3,2
slice03907,87,50,40,3891,3930,3,2
slice03908,87,50,40,3891,3930,3,2
slice03909,87,50,40,3891,3930,3,2
slice03910,87,50,40,3891,3930,3,2
slice03911,87,50,40,3891,3930,3,2
slice03912,87,50,40,3891,3930,3,2
slice03913,87,50,40,3891,3930,3,2
slice03914,87,50,40,3891,3930,3,2
slice03915,87,50,40,3891,3930,3,2
slice03916,87,50,40,3891,3930,3,2
slice03917,87,50,40,3891,3930,3,2
slice03918,87,50,40,3891,3930,3,2
slice03919,87,50,40,3891,3930,3,2
slice03920,87,50,40,3891,3930,3,2
slice03921,87,50,40,3891,3930,3,2
slice03922,87,50,40,3891,3930,3,2
slice03923,87,50,40,3891,3930,3,2
slice03924,87,50,40,3891,3930,3,2
slice03925,87,50,40,3891,3930,3,2
slice03926,87,50,40,3891,3930,3,2
slice03927,87,50,40,3891,3930,3,2
slice03928,87,50,40,3891,3930,3,2
slice03929,87,50,40,3891,3930,3,2
slice03930,87,50,40,3891,3930,3,2
slice03931,88,50,50,3931,3980,3,2
slice03932,88,50,50,3931,3980,3,2
slice03933,88,50,50,3931,3980,3,2
slice03934,88,50,50,3931,3980,3,2
slice03935,88,50,50,3931,3980,3,2
slice03936,88,50,50,3931,3980,3,2
slice03937,88,50,50,3931,3980,3,2
slice03938,88,50,50,3931,3980,3,2
slice03939,88,50,50,3931,3980,3,2
slice03940,88,50,50,3931,3980,3,2
slice03941,88,50,50,3931,3980,3,2
slice03942,88,50,50,3931,3980,3,2
slice03943,88,50,50,3931,3980,3,2
slice03944,88,50,50,3931,3980,3,2
slice03945,88,50,50,3931,3980,3,2
slice03946,88,50,50,3931,3980,3,2
slice03947,88,50,50,3931,3980,3,2
slice03948,88,50,50,3931,3980,3,2
slice03949,88,50,50,3931,3980,3,2
slice03950,88,50,50,3931,3980,3,2
slice03951,88,50,50,3931,3980,3,2
slice03952,88,50,50,3931,3980,3,2
slice03953,88,50,50,3931,3980,3,2
slice03954,88,50,50,3931,3980,3,2
slice03955,88,50,50,3931,3980,3,2
slice03956,88,50,50,3931,3980,3,2
slice03957,88,50,50,3931,3980,3,2
slice03958,88,50,50,3931,3980,3,2
slice03959,88,50,50,3931,3980,3,2
slice03960,88,50,50,3931,3980,3,2
slice03961,88,50,50,3931,3980,3,2
slice03962,88,50,50,3931,3980,3,2
slice03963,88,50,50,3931,3980,3,2
slice03964,88,50,50,3931,3980,3,2
slice03965,88,50,50,3931,3980,3,2
slice03966,88,50,50,3931,3980,3,2
slice03967,88,50,50,3931,3980,3,2
slice03968,88,50,50,3931,3980,3,2
slice03969,88,50,50,3931,3980,3,2
slice03970,88,50,50,3931,3980,3,2
slice03971,88,50,50,3931,3980,3,2
slice03972,88,50,50,3931,3980,3,2
slice03973,88,50,50,3931,3980,3,2
slice03974,88,50,50,3931,3980,3,2
slice03975,88,50,50,3931,3980,3,2
slice03976,88,50,50,3931,3980,3,2
slice03977,88,50,50,3931,3980,3,2
slice03978,88,50,50,3931,3980,3,2
slice03979,88,50,50,3931,3980,3,2
slice03980,88,50,50,3931,3980,3,2
slice03981,89,50,50,3981,4030,3,2
slice03982,89,50,50,3981,4030,3,2
slice03983,89,50,50,3981,4030,3,2
slice03984,89,50,50,3981,4030,3,2
slice03985,89,50,50,3981,4030,3,2
slice03986,89,50,50,3981,4030,3,2
slice03987,89,50,50,3981,4030,3,2
slice03988,89,50,50,3981,4030,3,2
slice03989,89,50,50,3981,4030,3,2
slice03990,89,50,50,3981,4030,3,2
slice03991,89,50,50,3981,4030,3,2
slice03992,89,50,50,3981,4030,3,2
slice03993,89,50,50,3981,4030,3,2
slice03994,89,50,50,3981,4030,3,2
slice03995,89,50,50,3981,4030,3,2
slice03996,89,50,50,3981,4030,3,2
slice03997,89,50,50,3981,4030,3,2
slice03998,89,50,50,3981,4030,3,2
slice03999,89,50,50,3981,4030,3,2
slice04000,89,50,50,3981,4030,3,2
slice04001,89,50,50,3981,4030,3,2
slice04002,89,50,50,3981,4030,3,2
slice04003,89,50,50,3981,4030,3,2
slice04004,89,50,50,3981,4030,3,2
slice04005,89,50,50,3981,4030,3,2
slice04006,89,50,50,3981,4030,3,2
slice04007,89,50,50,3981,4030,3,2
slice04008,89,50,50,3981,4030,3,2
slice04009,89,50,50,3981,4030,3,2
slice04010,89,50,50,3981,4030,3,2
slice04011,89,50,50,3981,4030,3,2
slice04012,89,50,50,3981,4030,3,2
slice04013,89,50,50,3981,4030,3,2
slice04014,89,50,50,3981,4030,3,2
slice04015,89,50,50,3981,4030,3,2
slice04016,89,50,50,3981,4030,3,2
slice04017,89,50,50,3981,4030,3,2
slice04018,89,50,50,3981,4030,3,2
slice04019,89,50,50,3981,4030,3,2
slice04020,89,50,50,3981,4030,3,2
slice04021,89,50,50,3981,4030,3,2
slice04022,89,50,50,3981,4030,3,2
slice04023,89,50,50,3981,4030,3,2
slice04024,89,50,50,3981,4030,3,2
slice04025,89,50,50,3981,4030,3,2
slice04026,89,50,50,3981,4030,3,2
slice04027,89,50,50,3981,4030,3,2
slice04028,89,50,50,3981,4030,3,2
slice04029,89,50,50,3981,4030,3,2
slice04030,89,50,50,3981,4030,3,2
slice04031,90,50,50,4031,4080,3,2
slice04032,90,50,50,4031,4080,3,2
slice04033,90,50,50,4031,4080,3,2
slice04034,90,50,50,4031,4080,3,2
slice04035,90,50,50,4031,4080,3,2
slice04036,90,50,50,4031,4080,3,2
slice04037,90,50,50,4031,4080,3,2
slice04038,90,50,50,4031,4080,3,2
slice04039,90,50,50,4031,4080,3,2
slice04040,90,50,50,4031,4080,3,2
slice04041,90,50,50,4031,4080,3,2
slice04042,90,50,50,4031,4080,3,2
slice04043,90,50,50,4031,4080,3,2
slice04044,90,50,50,4031,4080,3,2
slice04045,90,50,50,4031,4080,3,2
slice04046,90,50,50,4031,4080,3,2
slice04047,90,50,50,4031,4080,3,2
slice04048,90,50,50,4031,4080,3,2
slice04049,90,50,50,4031,4080,3,2
slice04050,90,50,50,4031,4080,3,2
slice04051,90,50,50,4031,4080,3,2
slice04052,90,50,50,4031,4080,3,2
slice04053,90,50,50,4031,4080,3,2
slice04054,90,50,50,4031,4080,3,2
slice04055,90,50,50,4031,4080,3,2
slice04056,90,50,50,4031,4080,3,2
slice04057,90,50,50,4031,4080,3,2
slice04058,90,50,50,4031,4080,3,2
slice04059,90,50,50,4031,4080,3,2
slice04060,90,50,50,4031,4080,3,2
slice04061,90,50,50,4031,4080,3,2
slice04062,90,50,50,4031,4080,3,2
slice04063,90,50,50,4031,4080,3,2
slice04064,90,50,50,4031,4080,3,2
slice04065,90,50,50,4031,4080,3,2
slice04066,90,50,50,4031,4080,3,2
slice04067,90,50,50,4031,4080,3,2
slice04068,90,50,50,4031,4080,3,2
slice04069,90,50,50,4031,4080,3,2
slice04070,90,50,50,4031,4080,3,2
slice04071,90,50,50,4031,4080,3,2
slice04072,90,50,50,4031,4080,3,2
slice04073,90,50,50,4031,4080,3,2
slice04074,90,50,50,4031,4080,3,2
slice04075,90,50,50,4031,4080,3,2
slice04076,90,50,50,4031,4080,3,2
slice04077,90,50,50,4031,4080,3,2
